circuit,pixel,scan,x_intercept
t9t10,1948,avg1,0.447451883058449
t9t10,1948,avg2,0.817133274087666
t9t10,1948,avg2,0.187523317960597
t9t10,1948,avg3,0.906925127826298
t9t10,1948,avg3,0.292781925942563
t9t10,1948,avg4,0.808919890463756
t9t10,1948,avg4,0.147750449910035
t9t10,1948,avg5,0.902286799433284
t9t10,1948,avg5,0.275995574601609
t9t10,1949,avg1,0.975777705537553
t9t10,1949,avg1,0.307300475588931
t9t10,1949,avg2,0.944548566818241
t9t10,1949,avg2,0.259219705584087
t9t10,1949,avg3,0.698045284707092
t9t10,1949,avg3,0.0232364030616452
t9t10,1949,avg4,0.689599521470143
t9t10,1949,avg4,0.0473947198176177
t9t10,1949,avg5,0.987472864886712
t9t10,1949,avg5,0.343565443719484
t9t10,194,avg1,0.702195534283277
t9t10,194,avg1,0.0437459609331086
t9t10,194,avg2,0.641312818358472
t9t10,194,avg3,0.895369127516801
t9t10,194,avg3,0.301614414699003
t9t10,194,avg4,0.990238477520762
t9t10,194,avg4,0.344218189998912
t9t10,194,avg5,0.69670287166548
t9t10,194,avg5,0.0482314042553185
t9t10,1950,avg1,1.028504968319
t9t10,1950,avg1,0.440308127748722
t9t10,1950,avg2,0.542586918381971
t9t10,1950,avg3,1.03812178355435
t9t10,1950,avg3,0.437097495138318
t9t10,1950,avg4,0.84561647038197
t9t10,1950,avg4,0.24511448392667
t9t10,1950,avg5,0.756781520565738
t9t10,1950,avg5,0.138259637436647
t9t10,1951,avg1,0.631196718136522
t9t10,1951,avg2,0.843885095700273
t9t10,1951,avg2,0.207924601209953
t9t10,1951,avg3,0.968942904732046
t9t10,1951,avg3,0.675131171399784
t9t10,1951,avg3,0.317830851448662
t9t10,1951,avg4,1.08556487624972
t9t10,1951,avg4,0.415678018298507
t9t10,1951,avg5,0.509272496157024
t9t10,1952,avg1,0.493144950781527
t9t10,1952,avg2,0.964506400043973
t9t10,1952,avg2,0.32523158482141
t9t10,1952,avg3,0.798804857060901
t9t10,1952,avg3,0.20780487804879
t9t10,1952,avg4,0.889169551705578
t9t10,1952,avg4,0.259783459431276
t9t10,1952,avg5,0.986873772131759
t9t10,1952,avg5,0.357548715650012
t9t10,1953,avg1,0.522534661495996
t9t10,1953,avg2,0.491183495503606
t9t10,1953,avg3,0.977792968750009
t9t10,1953,avg3,0.363462770477867
t9t10,1953,avg4,0.610118555744805
t9t10,1953,avg5,0.856350710900472
t9t10,1953,avg5,0.204236328956284
t9t10,1954,avg1,1.10008888888891
t9t10,1954,avg1,0.492931016458954
t9t10,1954,avg2,0.970829493087535
t9t10,1954,avg2,0.330046681065795
t9t10,1954,avg3,0.910729268371199
t9t10,1954,avg3,0.267438676892709
t9t10,1954,avg4,0.609672668614934
t9t10,1954,avg5,1.04092199268314
t9t10,1954,avg5,0.43138414810528
t9t10,1955,avg1,0.719606113186103
t9t10,1955,avg1,0.122309651853953
t9t10,1955,avg2,0.691397370149389
t9t10,1955,avg3,0.949632752655788
t9t10,1955,avg3,0.359059799137867
t9t10,1955,avg4,1.01752897279403
t9t10,1955,avg4,0.408551016669747
t9t10,1955,avg5,0.711277559536143
t9t10,1955,avg5,0.0647976754197259
t9t10,1956,avg1,0.551590077913829
t9t10,1956,avg2,0.7422708349103
t9t10,1956,avg2,0.025793638391292
t9t10,1956,avg3,0.892947739451898
t9t10,1956,avg3,0.24112922092533
t9t10,1956,avg4,0.523328548009175
t9t10,1956,avg5,0.948912487901453
t9t10,1956,avg5,0.327244669614544
t9t10,1957,avg1,0.746903307245645
t9t10,1957,avg1,0.138879073868168
t9t10,1957,avg2,0.626326448446918
t9t10,1957,avg3,0.713730605519714
t9t10,1957,avg3,0.0903759431575963
t9t10,1957,avg4,0.941092144206721
t9t10,1957,avg4,0.295031446540889
t9t10,1957,avg5,0.720275692463275
t9t10,1957,avg5,0.0656521739130369
t9t10,1958,avg1,0.841088571498005
t9t10,1958,avg1,0.20283498943968
t9t10,1958,avg2,0.537231843105303
t9t10,1958,avg3,0.732533279548193
t9t10,1958,avg3,0.0921334172435593
t9t10,1958,avg4,1.09382232183592
t9t10,1958,avg4,0.443936455920749
t9t10,1958,avg5,0.64249028787728
t9t10,1959,avg1,0.724005407967979
t9t10,1959,avg1,0.0713195191746081
t9t10,1959,avg2,0.696952330189362
t9t10,1959,avg2,0.0409169096477058
t9t10,1959,avg3,0.772042784520721
t9t10,1959,avg3,0.174232001397939
t9t10,1959,avg4,0.606451652368065
t9t10,1959,avg5,0.646628607390113
t9t10,195,avg1,0.761406782146793
t9t10,195,avg1,0.0988426729625473
t9t10,195,avg2,0.888097611937866
t9t10,195,avg2,0.238512396694233
t9t10,195,avg3,0.543895625693807
t9t10,195,avg4,0.799064327485382
t9t10,195,avg4,0.195280213711925
t9t10,195,avg5,0.544029850746284
t9t10,1960,avg1,0.829099457065723
t9t10,1960,avg1,0.224074149521272
t9t10,1960,avg2,0.990751145496887
t9t10,1960,avg2,0.341739130434803
t9t10,1960,avg3,0.945786635187375
t9t10,1960,avg3,0.248211004570805
t9t10,1960,avg4,0.566340462616637
t9t10,1960,avg5,0.902323042256171
t9t10,1960,avg5,0.270313588422823
t9t10,1961,avg1,0.4500667422422
t9t10,1961,avg2,0.902408274832311
t9t10,1961,avg2,0.287808401910695
t9t10,1961,avg3,0.80241966705384
t9t10,1961,avg3,0.169459459459461
t9t10,1961,avg4,0.923483944034189
t9t10,1961,avg4,0.344688628201169
t9t10,1961,avg5,1.06135757038854
t9t10,1961,avg5,0.452735042735071
t9t10,1962,avg1,0.542880888129048
t9t10,1962,avg2,0.70832765877978
t9t10,1962,avg2,0.0713914911263771
t9t10,1962,avg3,0.612655526151826
t9t10,1962,avg4,0.996230426430543
t9t10,1962,avg4,0.393684198707263
t9t10,1962,avg5,0.944881763683583
t9t10,1962,avg5,0.293762482034168
t9t10,1963,avg1,0.980491748240013
t9t10,1963,avg1,0.359536830357115
t9t10,1963,avg2,0.593710162134101
t9t10,1963,avg3,0.7761509259565
t9t10,1963,avg3,0.140550339629414
t9t10,1963,avg4,0.906845757009364
t9t10,1963,avg4,0.279827749898288
t9t10,1963,avg5,0.915302342957773
t9t10,1963,avg5,0.310234192915033
t9t10,1964,avg1,1.04297476535714
t9t10,1964,avg1,0.408940678597503
t9t10,1964,avg2,0.817233815880172
t9t10,1964,avg2,0.198746333024133
t9t10,1964,avg3,0.645605800134518
t9t10,1964,avg4,0.790779627549995
t9t10,1964,avg4,0.149093363789717
t9t10,1964,avg5,0.814817158787946
t9t10,1964,avg5,0.218385887774957
t9t10,1965,avg1,0.502042021669297
t9t10,1965,avg2,1.03953969611294
t9t10,1965,avg2,0.414573010784039
t9t10,1965,avg3,0.576188565593611
t9t10,1965,avg4,0.867754398571776
t9t10,1965,avg4,0.228523816965236
t9t10,1965,avg5,1.11097003424661
t9t10,1965,avg5,0.487149210331268
t9t10,1966,avg1,1.04105785403729
t9t10,1966,avg1,0.393137254901973
t9t10,1966,avg2,0.830015624373999
t9t10,1966,avg2,0.202263266337781
t9t10,1966,avg3,1.04004723482333
t9t10,1966,avg3,0.398339233436957
t9t10,1966,avg4,0.796336653739871
t9t10,1966,avg4,0.141792725121462
t9t10,1966,avg5,0.951472103636121
t9t10,1966,avg5,0.320208329861146
t9t10,1967,avg1,1.07511320686362
t9t10,1967,avg1,0.441131606952808
t9t10,1967,avg2,0.708648648648648
t9t10,1967,avg2,0.0726618782325943
t9t10,1967,avg3,0.974098080732176
t9t10,1967,avg3,0.337330807987058
t9t10,1967,avg4,0.597590833351376
t9t10,1967,avg5,1.09456158545245
t9t10,1967,avg5,0.481704804822385
t9t10,1968,avg1,0.644900225335135
t9t10,1968,avg2,0.545509255023944
t9t10,1968,avg3,0.943826398320766
t9t10,1968,avg3,0.324985412243763
t9t10,1968,avg4,0.555525077802741
t9t10,1968,avg5,0.923604829548822
t9t10,1968,avg5,0.309273431291331
t9t10,1969,avg1,0.92590821551039
t9t10,1969,avg1,0.291056981893888
t9t10,1969,avg2,0.584866310160436
t9t10,1969,avg3,0.815142329738677
t9t10,1969,avg3,0.191931751430957
t9t10,1969,avg4,0.682622467047025
t9t10,1969,avg4,0.0590373733686249
t9t10,1969,avg5,0.585027806301412
t9t10,196,avg1,0.993738651305478
t9t10,196,avg1,0.37384236364457
t9t10,196,avg2,0.708587438126017
t9t10,196,avg2,0.0556340869565304
t9t10,196,avg3,0.505275247691372
t9t10,196,avg4,0.744583957682636
t9t10,196,avg4,0.11566279737562
t9t10,196,avg5,0.893221026863358
t9t10,196,avg5,0.24852196707451
t9t10,1970,avg1,0.816913463282901
t9t10,1970,avg1,0.185362318840589
t9t10,1970,avg2,0.845255761877183
t9t10,1970,avg2,0.206994555903975
t9t10,1970,avg3,1.09406309740083
t9t10,1970,avg3,0.448779788415294
t9t10,1970,avg4,0.53949944914055
t9t10,1970,avg5,0.932278614614034
t9t10,1970,avg5,0.292841188935341
t9t10,1971,avg1,0.537777777777762
t9t10,1971,avg2,0.625454545454573
t9t10,1971,avg3,0.724721550253378
t9t10,1971,avg3,0.114656474779594
t9t10,1971,avg4,0.742242449317359
t9t10,1971,avg4,0.133550381287392
t9t10,1971,avg5,0.795645626373641
t9t10,1971,avg5,0.140034578013797
t9t10,1972,avg1,0.690825481737306
t9t10,1972,avg2,0.84617507211604
t9t10,1972,avg2,0.215530920783834
t9t10,1972,avg3,0.66531628120697
t9t10,1972,avg4,1.0664493679875
t9t10,1972,avg4,0.449911788235937
t9t10,1972,avg5,0.954484818394803
t9t10,1972,avg5,0.298327896103899
t9t10,1973,avg1,0.964880065535169
t9t10,1973,avg1,0.324288164665489
t9t10,1973,avg2,0.848968171145287
t9t10,1973,avg2,0.235395736451949
t9t10,1973,avg3,1.08659715555555
t9t10,1973,avg3,0.448692537001193
t9t10,1973,avg4,1.08427886625802
t9t10,1973,avg4,0.444724165821469
t9t10,1973,avg5,0.628447720157595
t9t10,1974,avg1,0.540077519827378
t9t10,1974,avg2,0.693773584905671
t9t10,1974,avg3,0.997794299768771
t9t10,1974,avg3,0.38267175572517
t9t10,1974,avg4,1.01260038021013
t9t10,1974,avg4,0.394740734497844
t9t10,1974,avg5,0.869571884596354
t9t10,1974,avg5,0.25219553428326
t9t10,1975,avg1,0.698889851018038
t9t10,1975,avg1,0.0604489568458177
t9t10,1975,avg2,0.907199999999989
t9t10,1975,avg2,0.249905439140633
t9t10,1975,avg3,0.599624058045293
t9t10,1975,avg4,0.796164824146757
t9t10,1975,avg4,0.144802154769337
t9t10,1975,avg5,0.759402690202819
t9t10,1975,avg5,0.112888888888875
t9t10,1976,avg1,0.55118108701933
t9t10,1976,avg2,1.04850467289722
t9t10,1976,avg2,0.388131116073367
t9t10,1976,avg3,0.885186358311302
t9t10,1976,avg3,0.281851851851854
t9t10,1976,avg4,0.615501644281579
t9t10,1976,avg5,0.641927780727116
t9t10,1977,avg1,1.07168534591725
t9t10,1977,avg1,0.442269345377554
t9t10,1977,avg2,0.948711409395969
t9t10,1977,avg2,0.321763046544419
t9t10,1977,avg3,0.743204938563821
t9t10,1977,avg3,0.140826211103274
t9t10,1977,avg4,0.48256477922078
t9t10,1977,avg5,0.64901677965139
t9t10,1978,avg1,0.687999999999988
t9t10,1978,avg2,1.03030303030306
t9t10,1978,avg2,0.379536830357154
t9t10,1978,avg3,0.605565139963261
t9t10,1978,avg4,1.05220457367878
t9t10,1978,avg4,0.390985459985785
t9t10,1978,avg5,0.737078077845695
t9t10,1978,avg5,0.10463768115946
t9t10,1978,avg5,0.0439812214108031
t9t10,1979,avg1,1.07906001701139
t9t10,1979,avg1,0.471375453397314
t9t10,1979,avg2,0.601954878534684
t9t10,1979,avg3,1.09709090909089
t9t10,1979,avg3,0.493606383386833
t9t10,1979,avg4,0.622676650049073
t9t10,1979,avg4,0.0219859310121251
t9t10,1979,avg5,0.726666666666688
t9t10,1979,avg5,0.0720701058859845
t9t10,197,avg1,0.750996825112423
t9t10,197,avg1,0.148898266015095
t9t10,197,avg2,0.630660366791261
t9t10,197,avg2,0.0256413209249899
t9t10,197,avg3,0.962835820895521
t9t10,197,avg3,0.32628990156303
t9t10,197,avg4,0.903252386534945
t9t10,197,avg4,0.26253647796392
t9t10,197,avg5,0.646568369517951
t9t10,197,avg5,0.0348276104205922
t9t10,1980,avg1,0.716605235209585
t9t10,1980,avg1,0.116224454341591
t9t10,1980,avg2,0.573444216221645
t9t10,1980,avg3,0.557221263817013
t9t10,1980,avg4,0.975844763092255
t9t10,1980,avg4,0.345690418604676
t9t10,1980,avg5,0.595848539536149
t9t10,1981,avg1,0.694481479181547
t9t10,1981,avg1,0.045610327673387
t9t10,1981,avg2,1.0297271531887
t9t10,1981,avg2,0.388015498953223
t9t10,1981,avg3,1.00261230112818
t9t10,1981,avg3,0.367276614286908
t9t10,1981,avg4,0.991843341772153
t9t10,1981,avg4,0.359288659904252
t9t10,1981,avg5,0.546476735707927
t9t10,1982,avg1,0.989901132518725
t9t10,1982,avg1,0.348596491228079
t9t10,1982,avg2,1.03321558606029
t9t10,1982,avg2,0.391586118292707
t9t10,1982,avg3,0.954210526315819
t9t10,1982,avg3,0.31760115776504
t9t10,1982,avg4,0.85253902925345
t9t10,1982,avg4,0.204123236148376
t9t10,1982,avg5,0.967925440325303
t9t10,1982,avg5,0.348602692732015
t9t10,1983,avg1,0.894897338688509
t9t10,1983,avg1,0.266526451075038
t9t10,1983,avg2,1.0465775303459
t9t10,1983,avg2,0.421567246629365
t9t10,1983,avg3,0.992464286098794
t9t10,1983,avg3,0.347333333333324
t9t10,1983,avg4,1.00747751383767
t9t10,1983,avg4,0.391350201855204
t9t10,1983,avg5,0.82369405810752
t9t10,1983,avg5,0.204308275143205
t9t10,1984,avg1,0.630102023045907
t9t10,1984,avg2,1.10614728209674
t9t10,1984,avg2,0.474353820477461
t9t10,1984,avg3,1.04437853931927
t9t10,1984,avg3,0.444257191105322
t9t10,1984,avg4,1.10916464280805
t9t10,1984,avg4,0.465802424543455
t9t10,1984,avg5,0.795753138430683
t9t10,1984,avg5,0.140957618357277
t9t10,1985,avg1,1.10008486562944
t9t10,1985,avg1,0.472392516209311
t9t10,1985,avg2,1.03712850037911
t9t10,1985,avg2,0.402269503546108
t9t10,1985,avg3,0.687708637002089
t9t10,1985,avg3,0.0314734856825396
t9t10,1985,avg4,0.639965337954948
t9t10,1985,avg5,0.941431762212943
t9t10,1985,avg5,0.318426742854257
t9t10,1986,avg1,0.67621186239441
t9t10,1986,avg1,0.0473443008225729
t9t10,1986,avg2,0.752263213905621
t9t10,1986,avg2,0.144092972241367
t9t10,1986,avg3,1.08990384485207
t9t10,1986,avg3,0.434684953809722
t9t10,1986,avg4,1.05567164179106
t9t10,1986,avg4,0.438595656054758
t9t10,1986,avg5,0.855416091206962
t9t10,1986,avg5,0.194149925704068
t9t10,1987,avg1,0.777103929871487
t9t10,1987,avg1,0.138915260120655
t9t10,1987,avg2,0.731808951034964
t9t10,1987,avg2,0.0986912022615911
t9t10,1987,avg3,1.05509022434791
t9t10,1987,avg3,0.388484274346325
t9t10,1987,avg4,0.719208722855683
t9t10,1987,avg4,0.116500872188993
t9t10,1987,avg5,0.727150859294881
t9t10,1988,avg1,0.895148894294408
t9t10,1988,avg1,0.273873345866065
t9t10,1988,avg2,0.541608218870465
t9t10,1988,avg3,0.82281871287617
t9t10,1988,avg3,0.199260450160807
t9t10,1988,avg4,0.87351917069347
t9t10,1988,avg4,0.243521337936272
t9t10,1988,avg5,0.53123671395619
t9t10,1989,avg1,0.995274725274726
t9t10,1989,avg1,0.361072446764837
t9t10,1989,avg2,0.852990870430034
t9t10,1989,avg2,0.201821388856928
t9t10,1989,avg3,0.548685970578248
t9t10,1989,avg4,0.648942121480019
t9t10,1989,avg5,0.746560997585817
t9t10,1989,avg5,0.106033000512781
t9t10,198,avg1,0.876485703805287
t9t10,198,avg1,0.240978588483983
t9t10,198,avg2,0.94404655593263
t9t10,198,avg2,0.346464098816654
t9t10,198,avg3,0.771855670103093
t9t10,198,avg3,0.120731196055971
t9t10,198,avg4,0.697870341439256
t9t10,198,avg4,0.0733420225920725
t9t10,198,avg5,1.08043198864999
t9t10,198,avg5,0.462761578458469
t9t10,1990,avg1,0.723719936000009
t9t10,1990,avg1,0.0988888888888653
t9t10,1990,avg2,1.09636820989616
t9t10,1990,avg2,0.450380304134484
t9t10,1990,avg3,0.852181040627244
t9t10,1990,avg3,0.241298296634795
t9t10,1990,avg4,1.1152770048341
t9t10,1990,avg4,0.491297071129708
t9t10,1990,avg5,0.960677381462915
t9t10,1990,avg5,0.340695442467307
t9t10,1991,avg1,0.691602586403405
t9t10,1991,avg1,0.0302385678296275
t9t10,1991,avg2,0.84150591069951
t9t10,1991,avg2,0.222340029718396
t9t10,1991,avg3,0.720266682343095
t9t10,1991,avg3,0.0418322579139101
t9t10,1991,avg4,0.881679263337446
t9t10,1991,avg4,0.249007034493957
t9t10,1991,avg5,0.611905316011814
t9t10,1992,avg1,0.56815614954678
t9t10,1992,avg2,0.671487541837138
t9t10,1992,avg2,0.0267547029619379
t9t10,1992,avg3,0.583037181451033
t9t10,1992,avg4,0.797979534848878
t9t10,1992,avg4,0.178695652173928
t9t10,1992,avg5,0.513008130081317
t9t10,1993,avg1,0.591847127366691
t9t10,1993,avg2,0.605920681037787
t9t10,1993,avg3,1.08787021063617
t9t10,1993,avg3,0.4377264718253
t9t10,1993,avg4,1.03714988379517
t9t10,1993,avg4,0.398409947369288
t9t10,1993,avg5,0.550961168781242
t9t10,1994,avg1,0.578655914994982
t9t10,1994,avg2,0.532403524764504
t9t10,1994,avg3,0.847048435178721
t9t10,1994,avg3,0.202408274832322
t9t10,1994,avg4,0.591070228386741
t9t10,1994,avg5,0.999886429619551
t9t10,1994,avg5,0.395300676104625
t9t10,1995,avg1,1.02106819551506
t9t10,1995,avg1,0.372172717840471
t9t10,1995,avg2,1.09596468290479
t9t10,1995,avg2,0.487909348502313
t9t10,1995,avg3,0.833904730944681
t9t10,1995,avg3,0.203936491274106
t9t10,1995,avg4,0.794029997020175
t9t10,1995,avg4,0.110532544378714
t9t10,1995,avg5,0.694545444928735
t9t10,1995,avg5,0.0460271716133889
t9t10,1996,avg1,0.890718902288654
t9t10,1996,avg1,0.272093210671187
t9t10,1996,avg2,0.644740729503468
t9t10,1996,avg3,0.591868600044847
t9t10,1996,avg4,1.05491158186973
t9t10,1996,avg4,0.404731620051479
t9t10,1996,avg5,0.769104467473596
t9t10,1996,avg5,0.155458366310967
t9t10,1997,avg1,0.79249999999999
t9t10,1997,avg1,0.115962356674089
t9t10,1997,avg2,1.07418988561616
t9t10,1997,avg2,0.441756192196749
t9t10,1997,avg3,0.643025993282322
t9t10,1997,avg4,0.568713450292393
t9t10,1997,avg5,0.729180900790709
t9t10,1997,avg5,0.102478222618714
t9t10,1998,avg1,0.753441241244559
t9t10,1998,avg1,0.132171126032034
t9t10,1998,avg2,0.844160583941601
t9t10,1998,avg2,0.214545454545487
t9t10,1998,avg3,0.749143835616451
t9t10,1998,avg3,0.0806475180722828
t9t10,1998,avg4,1.0347006321272
t9t10,1998,avg4,0.388132665172122
t9t10,1998,avg5,0.498971066386758
t9t10,1999,avg1,0.937637795275606
t9t10,1999,avg1,0.275930494603244
t9t10,1999,avg2,1.04511823631643
t9t10,1999,avg2,0.394496967829298
t9t10,1999,avg3,1.05677685950414
t9t10,1999,avg3,0.41638421347605
t9t10,1999,avg4,0.682811644048115
t9t10,1999,avg4,0.0418678030056583
t9t10,1999,avg5,0.741606415380488
t9t10,1999,avg5,0.127687675375114
t9t10,199,avg1,0.741935433610678
t9t10,199,avg1,0.101766398389572
t9t10,199,avg2,0.776536161312464
t9t10,199,avg2,0.0949422815419325
t9t10,199,avg3,1.02941681203149
t9t10,199,avg3,0.441585088777316
t9t10,199,avg4,0.700729592453143
t9t10,199,avg4,0.049619537152239
t9t10,199,avg5,1.11858487228471
t9t10,199,avg5,0.508159094407546
t9t10,19,avg1,0.673431650108995
t9t10,19,avg1,0.0432304331189641
t9t10,19,avg2,0.690781433148373
t9t10,19,avg2,0.0406983240223155
t9t10,19,avg3,0.934004425398427
t9t10,19,avg3,0.322255503428352
t9t10,19,avg4,0.937142857142845
t9t10,19,avg4,0.298778089887662
t9t10,19,avg5,0.828658183330049
t9t10,19,avg5,0.194178864102355
t9t10,1,avg1,0.722371779177138
t9t10,1,avg1,0.130643274853838
t9t10,1,avg2,0.991583972823918
t9t10,1,avg2,0.363602481092556
t9t10,1,avg3,0.823189442970175
t9t10,1,avg3,0.2035727698931
t9t10,1,avg4,0.515061078002049
t9t10,1,avg5,1.09043796472926
t9t10,1,avg5,0.448738885533857
t9t10,2000,avg1,1.03764489767079
t9t10,2000,avg1,0.353388004241225
t9t10,2000,avg2,0.551702127659581
t9t10,2000,avg3,0.645390737116799
t9t10,2000,avg4,0.610038848490888
t9t10,2000,avg5,1.10271761284889
t9t10,2000,avg5,0.42735033800264
t9t10,2001,avg1,0.643779719119806
t9t10,2001,avg2,0.763308168795987
t9t10,2001,avg2,0.121134324708464
t9t10,2001,avg3,0.724901079871273
t9t10,2001,avg3,0.0853162812069286
t9t10,2001,avg4,0.499950530485364
t9t10,2001,avg5,0.776368142306751
t9t10,2001,avg5,0.117873742850492
t9t10,2002,avg1,1.04372525499372
t9t10,2002,avg1,0.396225642175011
t9t10,2002,avg2,0.874288072725733
t9t10,2002,avg2,0.243003466113038
t9t10,2002,avg3,0.762981786553468
t9t10,2002,avg3,0.123755859140289
t9t10,2002,avg4,1.0986680518927
t9t10,2002,avg4,0.456536161312442
t9t10,2002,avg5,0.745586197155745
t9t10,2002,avg5,0.0951441696044242
t9t10,2003,avg1,0.668260869565216
t9t10,2003,avg2,0.585264012909022
t9t10,2003,avg3,1.0774578444215
t9t10,2003,avg3,0.456381737291252
t9t10,2003,avg4,0.793066052781199
t9t10,2003,avg4,0.158075696192327
t9t10,2003,avg5,0.992646459478294
t9t10,2003,avg5,0.332900702120554
t9t10,2004,avg1,0.44880156617586
t9t10,2004,avg2,1.09616229730446
t9t10,2004,avg2,0.468101265822753
t9t10,2004,avg3,0.629264120063027
t9t10,2004,avg4,1.09229946038266
t9t10,2004,avg4,0.43309941520468
t9t10,2004,avg5,1.09605705936289
t9t10,2004,avg5,0.46723543071991
t9t10,2005,avg1,1.01069633115841
t9t10,2005,avg1,0.359758636393224
t9t10,2005,avg2,0.887533726292986
t9t10,2005,avg2,0.263702401874639
t9t10,2005,avg3,0.677177548627895
t9t10,2005,avg3,0.0456418241216738
t9t10,2005,avg4,0.960677381462915
t9t10,2005,avg4,0.338203029977109
t9t10,2005,avg5,0.880696657654028
t9t10,2005,avg5,0.193372781065108
t9t10,2006,avg1,0.830332373015722
t9t10,2006,avg1,0.187552588749242
t9t10,2006,avg2,0.635197041377523
t9t10,2006,avg3,1.09433159472667
t9t10,2006,avg3,0.464018781027562
t9t10,2006,avg4,0.793713143302625
t9t10,2006,avg4,0.16861203301778
t9t10,2006,avg5,0.706497981448223
t9t10,2006,avg5,0.0815315869385529
t9t10,2007,avg1,0.676530612244875
t9t10,2007,avg1,0.0450469464730077
t9t10,2007,avg2,0.709636077474102
t9t10,2007,avg2,0.0846425873191379
t9t10,2007,avg3,0.48286380462477
t9t10,2007,avg4,0.503938480927928
t9t10,2007,avg5,0.86208409853711
t9t10,2007,avg5,0.239248104863691
t9t10,2008,avg1,0.930993843447681
t9t10,2008,avg1,0.307815939458777
t9t10,2008,avg2,0.694782608695675
t9t10,2008,avg2,0.0320731293908807
t9t10,2008,avg3,0.55164424605718
t9t10,2008,avg4,0.545245855773942
t9t10,2008,avg5,0.551931158254746
t9t10,2009,avg1,0.87809311186524
t9t10,2009,avg1,0.221676903606095
t9t10,2009,avg2,0.722686258444952
t9t10,2009,avg2,0.123832298612712
t9t10,2009,avg3,0.915348260249345
t9t10,2009,avg3,0.294228953419776
t9t10,2009,avg4,1.1029458985727
t9t10,2009,avg4,0.446431247992564
t9t10,2009,avg5,0.733506584658613
t9t10,2009,avg5,0.0421472722989336
t9t10,200,avg1,1.01130599245911
t9t10,200,avg1,0.363163751642077
t9t10,200,avg2,0.722274980882275
t9t10,200,avg2,0.0773267995944309
t9t10,200,avg3,0.627526537113141
t9t10,200,avg4,0.60627450980391
t9t10,200,avg4,0.568879073868146
t9t10,200,avg5,0.50659697091541
t9t10,2010,avg1,0.984902852958896
t9t10,2010,avg1,0.364199647037367
t9t10,2010,avg2,0.486763596938346
t9t10,2010,avg3,0.725385706335345
t9t10,2010,avg3,0.090105524774458
t9t10,2010,avg4,0.539561300210892
t9t10,2010,avg5,0.681551128346825
t9t10,2010,avg5,0.0513321729193876
t9t10,2011,avg1,0.918047294526616
t9t10,2011,avg1,0.308384788719337
t9t10,2011,avg2,1.06701630588833
t9t10,2011,avg2,0.428797266982428
t9t10,2011,avg3,0.890964195293293
t9t10,2011,avg3,0.248699225392045
t9t10,2011,avg4,0.679502267824091
t9t10,2011,avg4,0.0310725751943153
t9t10,2011,avg5,0.6462041406607
t9t10,2012,avg1,0.530784769066315
t9t10,2012,avg2,0.525049457651875
t9t10,2012,avg3,0.7916025864034
t9t10,2012,avg3,0.143990625375608
t9t10,2012,avg4,0.59222087220985
t9t10,2012,avg5,0.941046605335572
t9t10,2012,avg5,0.294321409125104
t9t10,2013,avg1,0.551772151898746
t9t10,2013,avg2,0.671080162623298
t9t10,2013,avg3,0.517432309252683
t9t10,2013,avg4,0.570152442076164
t9t10,2013,avg5,0.494275508334852
t9t10,2014,avg1,0.602876414836544
t9t10,2014,avg2,0.879655184838242
t9t10,2014,avg2,0.24702324842977
t9t10,2014,avg3,0.743252157206399
t9t10,2014,avg3,0.12158027812896
t9t10,2014,avg4,1.08292819763329
t9t10,2014,avg4,0.442218377035374
t9t10,2014,avg5,1.0099268980602
t9t10,2014,avg5,0.372636470293571
t9t10,2015,avg1,1.01314425505052
t9t10,2015,avg1,0.3664192883098
t9t10,2015,avg2,0.790237288135557
t9t10,2015,avg2,0.206742785219802
t9t10,2015,avg3,0.955046654438149
t9t10,2015,avg3,0.337754398571803
t9t10,2015,avg4,0.702556834318358
t9t10,2015,avg4,0.0455240334914322
t9t10,2015,avg5,0.94349474826177
t9t10,2015,avg5,0.266184807905063
t9t10,2016,avg1,0.619844959271205
t9t10,2016,avg2,1.08512381447738
t9t10,2016,avg2,0.457224412322972
t9t10,2016,avg3,0.838112341067216
t9t10,2016,avg3,0.141428571428577
t9t10,2016,avg4,0.632727272727266
t9t10,2016,avg5,0.728322514065042
t9t10,2016,avg5,0.08144898333029
t9t10,2017,avg1,0.691217893288183
t9t10,2017,avg1,0.0686885523309968
t9t10,2017,avg2,0.899709619717981
t9t10,2017,avg2,0.263943248235989
t9t10,2017,avg3,1.02208129539829
t9t10,2017,avg3,0.347838667500412
t9t10,2017,avg4,0.993467283649949
t9t10,2017,avg4,0.949183668138261
t9t10,2017,avg4,0.347208736355952
t9t10,2017,avg5,0.720325446419963
t9t10,2017,avg5,0.102471027206036
t9t10,2017,avg5,0.0372048085004621
t9t10,2018,avg1,0.683209516135435
t9t10,2018,avg2,0.513268313394462
t9t10,2018,avg3,0.693071374952609
t9t10,2018,avg3,0.0223062996575436
t9t10,2018,avg4,0.925618063711966
t9t10,2018,avg4,0.291144898332988
t9t10,2018,avg5,0.678163779474318
t9t10,2018,avg5,0.0463331667945113
t9t10,2019,avg1,0.557441860465104
t9t10,2019,avg2,0.587352463233202
t9t10,2019,avg3,0.7145004747737
t9t10,2019,avg3,0.102907802758381
t9t10,2019,avg4,0.610985623045167
t9t10,2019,avg5,0.655213854950546
t9t10,201,avg1,0.586426775385178
t9t10,201,avg2,0.607626229643444
